longitude,latitude,CO2_emissions_tonnes,CH4_emissions_tonnes,N2O_emissions_tonnes,total_CO2e_20yrGWP,total_CO2e_100yrGWP
-73.25,-46.5,178.03708009919998,0.7226597347199999,0.026278535807999995,243.89109083404796,205.37332697347196
-72.0,-43.75,213.04098059327995,0.8647419876479997,0.03144516318719999,291.8425595404031,245.75181159876476
-71.75,-43.75,1512.4099075545598,6.1389332040959985,0.22323393469439995,2071.834147898726,1744.6290081204095
-72.25,-43.5,139.41208645056,0.565879317696,0.020577429734399997,190.97912536496636,160.81775773176958
-73.75,-42.5,279.970067466,0.4422370446,0.03571914591,325.63104232095,302.05980784376993
-74.0,-42.0,293.30854551936,1.1905512917759997,0.04329277424639999,401.8002377808383,338.34385392917756
-73.75,-42.0,634.58650373832,2.397018885912,0.09222230074679999,854.4011253782509,726.6400187591412
-73.5,-42.0,255.28706739648004,1.0362205687680002,0.0376807479552,349.7150217722113,294.4844654568769
-73.5,-41.75,1001.1313568447999,2.3744600236799998,0.13412984659199997,1230.554958887232,1103.996239625088
-73.25,-41.5,110.44334121408001,0.448294004928,0.016301600179199998,151.29515126315522,127.4010808004928
-73.25,-41.0,42.808178754,0.0676192374,0.00546155379,49.78986501554999,46.185759662129996
-73.25,-40.5,87.5097512352,0.35520563231999996,0.012916568447999998,119.878671765888,100.946211563232
-72.5,-40.25,93.85750422,0.148256082,0.0119745297,109.1649446865,101.2628955159
-72.5,-40.0,123.72068278079999,0.5021872732799999,0.018261355392,169.48363939315198,142.71705772732798
-72.75,-39.5,115.833895452,0.1829697012,0.01477832202,134.7255171009,124.97323202694
-73.0,-39.25,547.99209739008,2.2243221665279997,0.08088444241919998,750.6885100925952,632.1321386166528
-72.5,-39.0,668.69520254208,2.7142609697279996,0.09870039889919999,916.0384021834751,771.3682924969728
-72.25,-38.75,170.19137826432,0.690813712512,0.0251204986368,233.14334784814082,196.3229769712512
-71.75,-38.75,17.16905565,0.027120015,0.00219046275,19.969197198750003,18.52370039925
-73.25,-38.5,162.94919195519998,0.6614173843199999,0.024051541247999995,223.22235432268798,187.968807738432
-73.0,-38.5,291.14431572096004,1.127277150336,0.04253337527039999,394.2908317770624,334.2069596641536
-72.75,-38.5,191.91793719167998,0.7790026970879999,0.028327370803199994,262.9063284244992,221.38548466970877
-73.25,-38.25,732.0643327468798,2.9714788414079987,0.10805377605119997,1002.8470955311868,844.4672732841406
-73.0,-38.25,1046.3721734318399,3.6490184281439992,0.14961573290159996,1383.5175648792695,1189.0248826591942
-71.0,-38.25,2849.262082776,10.0372955976,0.40821820452,3775.73405513508,3240.7461997829996
-72.5,-38.0,533.52860559984,2.1281527729439995,0.0784471403016,727.7506800652295,614.3201372673143
-72.25,-38.0,58.54100599872,0.237620319552,0.008640738892799999,80.19469766407681,67.5295346319552
-71.25,-38.0,153.8964590688,0.62467197408,0.022715344511999996,210.821112415872,177.526096197408
-73.25,-37.75,22.205311974,0.0350752194,0.00283299849,25.82682837705,23.957319183030002
-72.5,-37.75,790.2525160943999,2.6922877070399993,0.11248119237599999,1039.573643424696,896.0747086394639
-71.5,-37.75,981.9197604115199,3.985652164031999,0.14493280596479996,1345.1213721593085,1132.686111816403
-73.5,-37.5,1233.5857346534399,5.007174568703999,0.18207907522559996,1689.8758971687935,1422.9934926568703
-73.25,-37.5,1833.4801672588799,7.442170420607999,0.27062437893119995,2511.664860860467,2114.9971774420605
-73.0,-37.5,723.61511538624,2.9371831251839997,0.10680665909759998,991.2726030848255,834.7207425125183
-72.5,-37.5,54.254215854,0.0856992474,0.00692186229,63.10266314805,58.53489326163
-72.0,-37.5,112.17116358,0.177184098,0.0143110233,130.4654216985,121.0215092751
-72.75,-37.25,395.90618489855996,1.6069992744959998,0.058436337254399985,542.3476460580863,456.6945847274495
-72.5,-37.25,274.47596965799994,0.43355863979999987,0.03501819783,319.2408992173499,296.13222371600995
-72.25,-37.25,672.9198112224,2.7314088278399993,0.09932395737599997,921.825648406656,776.2415578827839
-71.75,-37.0,805.3823810368799,2.563554984408,0.1131791215212,1044.4409459460971,907.8034652771507
-73.0,-36.75,73.62889414271999,0.2988626699519999,0.010867733452799996,100.86343417543678,84.93405386699519
-72.75,-36.75,70.50758853600001,0.1113728616,0.00899550036,82.00683649620001,76.07066297292
-72.5,-36.75,337.96869442559995,1.3718286489599998,0.04988467814399999,462.9796978544639,389.8612308648959
-72.25,-36.75,434.2626475740001,0.6859555794000001,0.055404104490000015,505.0875611470501,468.5261287650301
-72.0,-36.75,77.604131538,0.1225824678,0.00990089163,90.26077133835001,83.72712580461001
-72.0,-36.25,215.643338964,0.3406273884,0.02751221214,250.8131168163,232.65767701458003
-71.0,-36.25,225.11129110847997,0.9137358679679998,0.033226758835199995,308.37754874949115,259.67542698679677
-71.25,-36.0,63.86888701799999,0.1008864558,0.00814852143,74.28541357934999,68.90816548520999
-72.25,-35.75,281.8417505299199,1.1440071054719996,0.04160025838079998,386.0919980322047,325.1164193105471
-71.0,-34.25,114.66794989439998,0.4654418630399999,0.016925158655999997,157.08239748633596,132.27434618630397
-71.25,-33.75,11.903878584,0.0188032104,0.00151872084,13.845310057799999,12.84309894348
-71.5,-33.25,20665.767328891918,83.13452615167198,3.0442529559707996,28247.37190938771,23816.301665503594
-71.0,-32.5,20.831787522,0.0329056182,0.00265776147,24.22929260115,22.47542315109
-59.0,-34.5,47.157672852,0.0744896412,0.00601647102,54.848728305899996,50.878430429939996
-59.0,-34.25,129.693656574,0.3919109994,0.01805683509,166.44634570484996,145.55748943683
-58.5,-33.75,421.85735250624,1.7123361171839997,0.06226676789759999,577.8978728576255,486.63035781171834
-65.25,-32.5,84.929595282,0.1341536742,0.01083548907,98.78096214314999,91.63057130828999
-65.0,-32.5,190.1073906144,0.77165361504,0.028060131455999997,260.426080043136,219.296942361504
-59.25,-32.25,35.71163575200001,0.0564096312,0.00455616252,41.53593017340001,38.52929683044001
-65.0,-32.0,107.82166948200002,0.1703136942,0.01375610607,125.40655840815002,116.32883850729002
-64.0,-31.75,142.159780782,0.2245537242,0.01813703157,165.34495280565002,153.37623930579002
-59.5,-31.75,958.6746176832,3.5643625171199997,0.13886205580799998,1286.010195308928,1096.029673146432
-61.25,-31.5,212.438448576,0.3355649856,0.02710332576,247.08553333920003,229.19991960672002
-59.5,-31.5,1564.68828208176,5.578064249615999,0.22470843180239997,2078.9725010326347,1781.6616765281015
-64.5,-31.25,92.94139096704,0.37725287846399996,0.013718286489599997,127.31941690997759,107.21183848784639
-59.5,-31.25,315.03510444671997,1.2787402763519997,0.046499646412799994,431.5632183571968,363.40636162763514
-58.25,-31.25,1094.8839344359199,2.9894236740719995,0.14986059049079997,1378.5370779745547,1219.2007961465172
-58.0,-31.25,1522.3229343000003,2.40464133,0.1942210305,1770.6021516225003,1642.4347687335
-59.5,-31.0,295.11909209664,1.1979003738239997,0.04356001359359999,404.28048616220156,340.43239623738236
-59.0,-31.0,54.254215854,0.0856992474,0.00692186229,63.10266314805,58.53489326163
-58.25,-31.0,103.93001686799998,0.1641664908,0.01325960118,120.88020704309997,112.13013308345998
-58.0,-31.0,305.838111312,0.4830978672,0.03901944312,355.7179661004,329.96884977864
-66.25,-30.75,138.80857092479997,0.5634296236799998,0.020488349951999992,190.15237590451193,160.12157696236795
-64.75,-30.75,5.951939292,0.0094016052,0.00075936042,6.9226550288999995,6.42154947174
-59.25,-30.75,56.314502532,0.0889536492,0.00718471782,65.49896681189999,60.75773730954
-59.0,-30.75,1937.7845945027998,7.707186375479999,0.28474124578199994,2641.342488290262,2230.5494544771777
-58.0,-30.75,5.265177066,0.0083168046,0.00067174191,6.123887140949999,5.68060145577
-61.25,-30.5,76.917369312,0.1214976672,0.00981327312,89.4620034504,82.98617778864
-60.0,-30.5,551.00967501888,2.2365706366079996,0.0813298413312,754.8222573948672,635.6130424636608
-58.0,-30.5,789.547639158,1.2471590898,0.10073208033,918.31681517985,851.84323569351
-59.5,-30.25,427.2889922380799,1.7343833633279995,0.06306848593919998,585.3386180017152,492.8959847363327
-59.25,-30.25,240.80269477823995,0.9774279123839997,0.035542833177599986,329.87303472130554,277.77612699123836
-59.0,-30.25,1509.3923299257601,6.126684734016,0.2227885357824,2067.7004005964545,1741.148104273402
-60.25,-30.0,105.761382804,0.1670592924,0.01349325054,123.0102547443,114.10599445938
-58.0,-30.0,109.77742908143999,0.4262926955039999,0.016047493005599996,148.7733615468936,126.05196087653037
-57.5,-30.0,165.50969646600004,0.2614369446000001,0.02111606091,192.50306099595002,178.56847184877003
-61.5,-29.75,58.54100599872,0.237620319552,0.008640738892799999,80.19469766407681,67.5295346319552
-61.25,-29.75,525.66202293696,2.1336834879359996,0.07758849047039999,720.0987800557824,606.3734501487936
-59.25,-29.75,190.1073906144,0.77165361504,0.028060131455999997,260.426080043136,219.296942361504
-58.75,-29.75,953.2432545631199,3.3941732155919992,0.13686424967879995,1266.2140598315027,1085.304627440449
-58.25,-29.75,203.38473218112,0.8255468833919999,0.030019886668799997,278.6145681731328,234.61291928833919
-57.5,-29.75,43.952782464,0.0694272384,0.00560758464,51.121144828800006,47.42067302208
-66.75,-29.5,122.243676228,0.1930945068,0.01559609478,142.18068405510002,131.88874684266
-62.25,-29.5,256.45335103512,0.5726858947919999,0.0340720258788,312.2571087571428,281.7329505647292
-62.0,-29.5,428.12219687184,1.3256889481439997,0.059864304981599996,552.1110947211096,481.4518737850344
-59.5,-29.5,51.96500843399999,0.0820832454,0.00662980059,60.440103521549986,56.06506654172999
-58.5,-29.5,26.32588533,0.041584023,0.00335870955,30.619435704749993,28.403007278849994
-65.0,-29.25,113.54468803199997,0.1793536992,0.01448626032,132.06295747439998,122.50340530703997
-62.5,-29.25,6387.9420490761595,25.527056410655998,0.9396250035983998,8717.25665560379,7356.6645489158245
-61.5,-29.25,1121.3318468620798,4.551531481727999,0.16551023569919995,1536.100497524275,1293.5038695481726
-61.25,-29.25,624.53576322288,1.8663851170079997,0.08678378031119999,799.7782067488871,700.2998800123607
-60.5,-29.25,511.17765031871994,2.0748908315519996,0.07545057569279999,700.2567930048767,589.6651116831551
-60.0,-29.25,61.80860034,0.097632054,0.0078856659,71.8891099155,66.6853214373
-59.75,-29.25,616.7928673267199,2.5035872843519997,0.09103953761279998,844.9379485843967,711.4967463284352
-58.5,-29.25,16.711214165999998,0.0263968146,0.00213205041,19.43668527345,18.02973505527
-62.75,-29.0,25.34765208192,0.102887148672,0.0037413508607999995,34.7234773390848,29.2395923148672
-62.5,-29.0,802.3222119167999,3.0704861548799993,0.11692076155199997,1083.5650555967518,919.9081435416479
-61.5,-29.0,1646.3903542732796,6.6827652756479985,0.24300964638719993,2255.372528119603,1899.1811389275645
-59.75,-29.0,66.615935922,0.1052256582,0.00849899547,77.48048513115002,71.87195754909001
-59.5,-29.0,342.465430032,0.5409538992,0.04369243032,398.3189201244,369.48607729703997
-58.5,-29.0,255.28706739648004,1.0362205687680002,0.0376807479552,349.7150217722113,294.4844654568769
-58.25,-29.0,67.07377740600002,0.1059488586,0.00855740781,78.01299705645003,72.36592289307002
-56.5,-29.0,115.20946836359998,0.23435697275999995,0.015121528253999997,138.36743176505396,125.87620511694598
-65.75,-28.75,4993.13536311096,8.217793023336,0.6397044148404,5835.059461857272,5397.051093713463
-64.75,-28.75,218.39038786799998,0.3449665908,0.02786268618,254.00818836809998,235.62146907845997
-63.0,-28.75,1407.8625633,2.22384123,0.1796179455,1637.4741702975,1518.9434327385
-62.75,-28.75,245.98490175575998,0.8389675550159998,0.035019948272399994,323.66951310142434,278.95254241907156
-59.75,-28.75,233.31107571479998,0.7875239806799998,0.03314927284199999,306.30777443188197,264.33274626163796
-59.0,-28.75,79.435497474,0.1254752694,0.01013454099,92.39081903955,85.70298718053
-56.75,-28.75,150.85876897799997,0.2382945318,0.01924686603,175.46267938634998,162.76158084140997
-66.75,-28.5,28.157251266,0.0444768246,0.00359235891,32.749483405949995,30.37886865477
-66.0,-28.5,345.2124789359999,0.5452931015999999,0.04404290436,401.5139916761999,372.44986936091993
-65.75,-28.5,169.172428338,0.2672225478,0.02158335963,196.76315639835,182.52019460061
-64.5,-28.5,34988.932969506,55.26805936860001,4.4639586413100005,40695.360099313955,37749.57253496757
-62.75,-28.5,1400.0158164873599,2.7516429725759997,0.18297846332639997,1673.4023463486383,1526.7397759103374
-62.5,-28.5,242.19814503600003,0.3825730116000001,0.03090012786,281.6988084837001,261.30766696542
-62.25,-28.5,209.46247893,0.330864183,0.02672364555,243.62420582475,225.98914487085
-61.75,-28.5,838.8865808063999,3.4050746822399995,0.12382089753599998,1149.181750031616,967.6912694682239
-59.75,-28.5,566.09756316288,2.2978129870079997,0.08355683589119998,775.4909939062271,653.0175616987008
-59.0,-28.5,46.92875211,0.074128041,0.00598726485,54.58247234325,50.63144775795
-58.5,-28.5,26.783726814,0.0423072234,0.00341712189,31.151947630050003,28.896972622830003
-57.75,-28.5,155.208263076,0.2451649356,0.01980178326,180.52154267670002,167.45425160922002
-56.25,-28.5,485.82999823679995,1.9720036828799996,0.07170922483199998,665.533315665792,560.425519368288
-65.5,-28.25,344.60736520895995,1.3987752831359996,0.050864555750399984,472.0739419194623,397.5192193283135
-63.75,-28.25,2.28920742,0.003616002,0.0002920617,2.6625596264999998,2.4698267199
-62.25,-28.25,148.34064081599996,0.2343169296,0.01892559816,172.53386379719996,160.04477144951997
-62.0,-28.25,5198.07922337088,21.099214559807997,0.7672441658111998,7120.793102893746,5996.20496685598
-61.25,-28.25,71.881112988,0.1135424628,0.00917073738,83.60437227210001,77.55255900486
-59.75,-28.25,406.76946436224,1.6510937667839998,0.060039773337599994,557.2291363462656,469.22583857667837
-59.5,-28.25,907.0838352172799,3.6818901060479994,0.13388691294719998,1242.6044390629631,1046.3596964106048
-58.75,-28.25,371.76556386816,1.5090115138559999,0.05487314595839999,509.27766763991036,428.84735395138557
-58.5,-28.25,614.1943507860001,0.9701733366000002,0.07836015411000001,714.3647477899501,662.6545089491701
-58.25,-28.25,287.87690578751995,1.1685040456319997,0.04249105620479999,394.3594926367487,332.07822700456313
-58.0,-28.25,71.194350762,0.1124576622,0.00908311887,82.80560438415,76.81161098889001
-56.0,-28.25,1554.28238308248,5.781596383367999,0.22515688820519997,2085.215839891981,1777.0567526584664
-65.5,-28.0,15675.805501548479,58.27741325596799,2.2705647369552,21027.79563112185,17921.609504578755
-65.25,-28.0,73.25463744,0.115712064,0.0093459744,85.20190804799999,79.0344550368
-65.0,-28.0,3146.9615152336796,11.357486559287999,0.4530619054331999,4192.875324031129,3587.5212904210784
-64.75,-28.0,4955.64722804304,12.210798158064,0.6676398060695999,6129.429705534838,5478.594163710027
-64.25,-28.0,225.71480663424003,0.916185561984,0.0333158386176,309.2042982099456,260.37160775619844
-63.5,-28.0,134.834317038,0.2129825178,0.01720243413,156.82476200084997,145.47279380210998
-63.25,-28.0,13751.07878213208,34.41488987872799,1.8568824339491998,17052.496744752923,15218.183114216721
-62.75,-28.0,331.933539168,1.3473317087999996,0.04899388031999999,454.71220324992,382.89942317087997
-61.75,-28.0,114.231450258,0.1804384998,0.01457387883,132.86172536235,123.24435332300999
-59.75,-28.0,3192.5971312703996,12.958881344639998,0.4712320488959999,4373.504645803776,3682.7962701344636
-58.75,-28.0,331.33002364224,1.344882014784,0.0489048005376,453.88545378946566,382.2032424014784
-58.0,-28.0,561.3323273179199,2.0344033962719994,0.08088284620079998,748.6069001080247,640.173199086727
-57.75,-28.0,188.75499286751997,0.6004254496319998,0.02652231768479999,244.75013210558876,212.74745564020316
-57.5,-28.0,229.14966274199998,0.3619618002,0.02923537617,266.52221861265,247.22965466199
-56.0,-28.0,2935.6283060136,9.81458523576,0.416337288444,3846.232706902524,3323.115313836516
-55.75,-28.0,937.0728827042399,3.4988165349839995,0.13585233974759997,1258.2644740960354,1071.7775527813883
-55.5,-28.0,356.65851603600004,0.5633731116,0.04550321286,414.8267898087,384.79900296042
-65.75,-27.75,2690.9728004865597,10.319978341295997,0.3923245499543999,3636.0596439373458,3086.004798346269
-65.5,-27.75,74.17032040800001,0.1171584648,0.00946279908,86.2669318986,80.02238572476001
-65.0,-27.75,105.30354131999998,0.166336092,0.0134348382,122.47774281899997,113.61202911539998
-64.25,-27.75,697.6239379970399,1.9683667394639994,0.09599977857959999,883.6632567937475,778.7493095803163
-63.75,-27.75,157.726391238,0.2491425378,0.02012305113,183.45035826585,170.17106100111
-62.75,-27.75,834.66197212608,3.387926824128,0.12319733905919997,1143.394503808435,962.8180040824127
-60.0,-27.75,72.4218630912,0.29396328191999993,0.010689573888,99.20993525452799,83.54169232819198
-59.75,-27.75,1429.72828052544,5.803325123903999,0.21103000450559997,1958.5694718164737,1649.2522427123904
-58.75,-27.75,49.446880272,0.0781056432,0.00630853272,57.5112879324,53.34825714984
-58.25,-27.75,71.881112988,0.1135424628,0.00917073738,83.60437227210001,77.55255900486
-57.5,-27.75,171.39840931583998,0.6957131005439999,0.025298658201599995,234.79684676904958,197.71533851005438
-56.0,-27.75,580.18830424776,1.4042805842159995,0.0779603438124,715.4990615468844,640.6509064081715
-55.5,-27.75,111.713322096,0.1764608976,0.01425261096,129.93290977319998,120.52754393112001
-55.25,-27.75,210.62691849024,0.8549432115839999,0.0310888440576,288.5355616985856,242.9670885211584
-55.0,-27.75,688.61121489216,2.7951008722559996,0.10164003171839997,943.3211343784703,794.3422578872255
-65.75,-27.5,19491.62902007112,72.181828714392,2.8209951319788,26122.92518270996,22275.63371223287
-65.5,-27.5,16487.268333982556,58.89778544289599,2.3687525338343995,21916.437953682504,18777.185989576148
-65.25,-27.5,20422.888126265516,68.55014753143197,2.8986072418547995,26780.479882844156,23126.75701941883
-64.5,-27.5,913.3937605799999,1.442784798,0.1165326183,1062.3612909734998,985.4608612400998
-64.0,-27.5,148.34064081600002,0.2343169296,0.01892559816,172.5338637972,160.04477144952
-62.75,-27.5,75.43944071999998,0.306211752,0.0111349728,103.34368255679996,87.02259617519998
-62.25,-27.5,154.06365936600002,0.2433569346,0.01965575241,179.19026286345002,166.21933824927
-61.0,-27.5,158.12106774912,0.6418198321919999,0.023338902988799995,216.60835863905277,182.39936158321916
-60.5,-27.5,156.581787528,0.2473345368,0.01997702028,182.11907845259998,168.93614764116
-60.25,-27.5,91.5682968,0.14464008,0.011682468,106.50238506000001,98.793068796
-59.5,-27.5,277.61714184959993,1.1268592473599996,0.040976699903999984,380.30475180902386,320.2431539247359
-59.25,-27.5,1417.95085482576,4.934772812016,0.20266480992239996,1873.9819002702745,1610.9585093898215
-58.0,-27.5,4.807335582,0.0075936042,0.00061332957,5.59137521565,5.18663611179
-57.0,-27.5,277.90978078800003,0.4389826428000001,0.03545629038000001,323.2347386571,299.8369637958601
-55.25,-27.5,4277.7842235544795,15.358374710567999,0.6152159878451999,5692.838214734341,4874.2368426610665
-55.0,-27.5,270.37495554047996,1.0974629191679997,0.03990774251519999,370.3837582835711,311.88898469191673
-65.75,-27.25,792.52010505504,3.128325927263999,0.11626220964959998,1078.2797535832174,911.5399816600461
-65.5,-27.25,23947.929906606718,87.76532322835199,3.4585275176927994,32018.652165079035,27340.760437007873
-65.25,-27.25,9211.111900398719,32.98825441555199,1.3240473085728,12251.223074181917,10492.949113832994
-65.0,-27.25,121.30662067776,0.492388497216,0.017905036262399997,166.1766415513344,139.9323346497216
-64.75,-27.25,102.5976393792,0.41644798272,0.015143563008,140.547408277248,118.35073079827201
-64.25,-27.25,1537.431703272,2.4285069432,0.19614863772,1788.1750451574,1658.73562508484
-62.75,-27.25,14704.141355898479,56.55553672096799,2.1450876086051993,19882.0598547903,16867.649747562704
-62.5,-27.25,2368.43361743976,4.378608295416,0.30731649321239995,2807.874013674524,2574.4941915288514
-61.25,-27.25,133.98044671872,0.543832071552,0.0197757116928,183.5383802208768,154.5521308071552
-61.0,-27.25,2219.876976438,8.369752177799999,0.32248305872999994,2987.5387283086498,2541.43093723191
-60.75,-27.25,340.38275652863996,1.3816274250239997,0.050240997273599985,466.2866956962815,392.64595394250233
-60.5,-27.25,117.207419904,0.1851393024,0.01495355904,136.3230528768,126.45512805888
-60.25,-27.25,831.2288678927999,3.0039175684799995,0.11970257695199997,1107.825777961272,947.7169715612879
-58.5,-27.25,94.315345704,0.1489792824,0.01203294204,109.69745661179999,101.75686085987999
-58.25,-27.25,314.76602025,0.497200275,0.04015848375,366.10194864375,339.60117398625
-55.5,-27.25,15171.77680208064,61.582857868223996,2.2393766497536,20783.654686363163,17501.288361986823
-55.25,-27.25,255.89058292224001,1.0386702627839999,0.037769827737599994,350.5417712326656,295.1806462262784
-55.0,-27.25,1108.7623020225599,4.379045134895999,0.16267421827439998,1508.7508285650263,1275.3477228750694
-54.75,-27.25,475.697301876,0.7514052156,0.06069042126,553.2798903867,513.22999239522
-54.5,-27.25,1183.2236631676797,4.664258870687998,0.17352733900319994,1609.3344470154188,1360.7294492077485
