start_date,end_date,asset_identifier,asset_name,iso3_country,location,type,capacity,capacity_factor,activity,CO2_emissions_factor,CH4_emissions_factor,N2O_emissions_factor,other_gas_emissions_factor,CO2_emissions_tonnes,CH4_emissions_tonnes,N2O_emissions_tonnes,other_gas_emissions,total_CO2e_20yrGWP,total_CO2e_100yrGWP,other1,other2,other3
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-65.125 -40.875, -65.125 -40.625, -64.875 -40.625, -64.875 -40.875, -65.125 -40.875))",Peatland,5.72,6868,4.0,1700,20.8,0.2,,481.696465536,5.8833156096,0.0565703424,,974.8653965107201,661.2846745190401,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-62.375 -39.875, -62.375 -39.625, -62.125 -39.625, -62.125 -39.875, -62.375 -39.875))",Peatland,15.38,6868,2.0,1700,20.8,0.2,,1295.1908461439998,15.819124838399999,0.15210696959999995,,2621.2289857228798,1778.0696318361593,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-57.125 -36.875, -57.125 -36.625, -56.875 -36.625, -56.875 -36.875, -57.125 -36.875))",Peatland,5.21,6868,2.0,1700,20.8,0.2,,438.748004448,5.3587542528,0.0515264832,,887.9455796889603,602.32397801472,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-58.125 -36.625, -58.125 -36.375, -57.875 -36.375, -57.875 -36.625, -58.125 -36.625))",Peatland,4.66,6868,1.0,1700,20.8,0.2,,392.43103660800006,4.7930508288,0.0460870272,,794.20852233216,538.73891315712,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-57.125 -36.625, -57.125 -36.375, -56.875 -36.375, -56.875 -36.625, -57.125 -36.625))",Peatland,7.02,6868,1.0,1700,20.8,0.2,,591.172934976,7.2204327936000015,0.0694272384,,1196.42571389952,811.5766460006398,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-57.375 -36.375, -57.375 -36.125, -57.125 -36.125, -57.125 -36.375, -57.375 -36.375))",Peatland,9.46,6868,2.0,1700,20.8,0.2,,796.651846848,9.7300988928,0.0935586432,,1612.2773865369595,1093.66311555072,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-57.875 -36.125, -57.875 -35.875, -57.625 -35.875, -57.625 -36.125, -57.875 -36.125))",Peatland,1.57,6868,1.0,1700,20.8,0.2,,132.213890016,1.6148261376,0.0155271744,,267.57669100032,181.50645786624,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-57.625 -36.125, -57.625 -35.875, -57.375 -35.875, -57.375 -36.125, -57.625 -36.125))",Peatland,125.08,6868,10.0,1700,20.8,0.2,,10533.320613503998,128.65124413439995,1.2370311935999998,,21317.51115307008,14460.39984070656,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-62.375 -35.625, -62.375 -35.375, -62.125 -35.375, -62.125 -35.625, -62.375 -35.625))",Peatland,5.2200000000000015,6868,2.0,1700,20.8,0.2,,439.59013113599997,5.3690397696000005,0.0516253824,,889.6498898227202,603.4800701030399,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-57.875 -35.625, -57.875 -35.375, -57.625 -35.375, -57.625 -35.625, -57.875 -35.625))",Peatland,94.04,6868,9.0,1700,20.8,0.2,,7919.359373951999,96.7249999872,0.9300480768,,16027.33249787904,10871.88999856128,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-58.125 -35.125, -58.125 -34.875, -57.875 -34.875, -57.875 -35.125, -58.125 -35.125))",Peatland,40.42,6868,9.0,1700,20.8,0.2,,3403.8760728959996,41.5740589056,0.3997505664,,6888.82156065792,4672.92422098944,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-60.125 -34.875, -60.125 -34.625, -59.875 -34.625, -59.875 -34.875, -60.125 -34.875))",Peatland,95.37,6868,4.0,1700,20.8,0.2,,8031.362223456,98.0929737216,0.9432016704,,16254.00574566912,11025.65024630784,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-58.375 -34.875, -58.375 -34.625, -58.125 -34.625, -58.125 -34.875, -58.375 -34.875))",Peatland,49.36,6868,2.0,1700,20.8,0.2,,4156.737331968,50.769310924799996,0.4881664512,,8412.474820239358,5706.470547947521,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-59.375 -34.125, -59.375 -33.875, -59.125 -33.875, -59.125 -34.125, -59.375 -34.125))",Peatland,480.06,6868,21.0,1700,20.8,0.2,,40427.133784128,493.76651950080003,4.7477549952,,81817.11228128255,55499.35679188992,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-59.125 -34.125, -59.125 -33.875, -58.875 -33.875, -58.875 -34.125, -59.125 -34.125))",Peatland,1349.94,6868,88.0,1700,20.8,0.2,,113682.05011987199,1388.4830548992002,13.3507986048,,230071.6421967975,156065.49537067008,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-58.875 -34.125, -58.875 -33.875, -58.625 -33.875, -58.625 -34.125, -58.875 -34.125))",Peatland,389.46,6868,38.0,1700,20.8,0.2,,32797.465990847995,400.57973729279996,3.8517282431999997,,66376.06246941697,45025.16247171073,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-59.875 -33.875, -59.875 -33.625, -59.625 -33.625, -59.625 -33.875, -59.875 -33.875))",Peatland,27.18,6868,6.0,1700,20.8,0.2,,2288.900337984,27.956034662399997,0.2688080256,,4632.314943559681,3142.25829605376,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-59.625 -33.875, -59.625 -33.625, -59.375 -33.625, -59.375 -33.875, -59.625 -33.875))",Peatland,1219.01,6868,50.0,1700,20.8,0.2,,102656.085393888,1253.8147834367999,12.055911379200001,,207757.10961547773,140928.78165829633,,,
2021-01-01,2021-01-31,,,ARG,"POLYGON ((-59.375 -33.875, -59.375 -33.625, -59.125 -33.625, -59.125 -33.875, -59.375 -33.875))",Peatland,1657.34,6868,150.0,1700,20.8,0.2,,139569.024508992,1704.6598413312,16.3909600128,,282462.13570857985,191603.76616562688,,,
