start_date,end_date,asset_identifier,asset_name,iso3_country,location,type,capacity,capacity_factor,activity,CO2_emissions_factor,CH4_emissions_factor,N2O_emissions_factor,other_gas_emissions_factor,CO2_emissions_tonnes,CH4_emissions_tonnes,N2O_emissions_tonnes,other_gas_emissions,total_CO2e_20yrGWP,total_CO2e_100yrGWP,other1,other2,other3
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-72.875 -40.875, -72.875 -40.625, -72.625 -40.625, -72.625 -40.875, -72.875 -40.875))",Cropland,2.22,2089,1.0,1440,5.7,0.1,,37.7912013696,0.19285910784,0.00229594176,,54.07815302668801,43.798762578816,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-73.375 -40.625, -73.375 -40.375, -73.125 -40.375, -73.125 -40.625, -73.375 -40.625))",Cropland,0.67,2089,1.0,1440,5.7,0.1,,11.405452665599999,0.05820522624,0.0006929193599999999,,16.320884021568002,13.218545462975998,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-72.375 -39.625, -72.375 -39.375, -72.125 -39.375, -72.125 -39.625, -72.375 -39.625))",Cropland,1.1,2089,1.0,1440,5.7,0.1,,18.725370048,0.09556081919999998,0.0011376287999999993,,26.795481229439996,21.702089566079987,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-72.625 -39.125, -72.625 -38.875, -72.375 -38.875, -72.375 -39.125, -72.625 -39.125))",Cropland,10.16,2089,1.0,1440,5.7,0.1,,172.95432698879998,0.88263447552,0.010507553279999998,,247.492808446464,200.44839090124802,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-72.375 -39.125, -72.375 -38.875, -72.125 -38.875, -72.125 -39.125, -72.375 -39.125))",Cropland,11.3,2089,2.0,1440,5.7,0.1,,192.360619584,0.9816702336,0.0116865504,,275.26267081152,222.93964736063998,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-73.375 -38.875, -73.375 -38.625, -73.125 -38.625, -73.125 -38.875, -73.375 -38.875))",Cropland,13.81,2089,3.0,1440,5.7,0.1,,235.08850942080002,1.19972264832,0.01428241248,,336.40508707142396,272.459869915968,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-73.125 -38.875, -73.125 -38.625, -72.875 -38.625, -72.875 -38.875, -73.125 -38.875))",Cropland,11.88,2089,3.0,1440,5.7,0.1,,202.2339965184,1.0320568473599998,0.01228639104,,289.391197277952,234.38256731366403,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-72.875 -38.875, -72.875 -38.625, -72.625 -38.625, -72.625 -38.875, -72.875 -38.875))",Cropland,3.11,2089,2.0,1440,5.7,0.1,,52.941728044799994,0.27017649792,0.0032163868800000003,,75.758133294144,61.357725955008,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-72.375 -38.875, -72.375 -38.625, -72.125 -38.625, -72.125 -38.875, -72.375 -38.875))",Cropland,8.95,2089,1.0,1440,5.7,0.1,,152.356419936,0.7775175744,0.0092561616,,218.01777909408,176.57609237856002,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-72.875 -38.625, -72.875 -38.375, -72.625 -38.375, -72.625 -38.625, -72.875 -38.625))",Cropland,86.25,2089,5.0,1440,5.7,0.1,,1468.2392424,7.49283696,0.08920044,,2101.009323672,1701.641113704,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-72.625 -38.625, -72.625 -38.375, -72.375 -38.375, -72.375 -38.625, -72.625 -38.625))",Cropland,61.74,2089,2.0,1440,5.7,0.1,,1051.0039516031998,5.36356816128,0.06385200192000001,,1503.9572828232958,1218.0790998270718,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-72.375 -38.625, -72.375 -38.375, -72.125 -38.375, -72.125 -38.625, -72.375 -38.625))",Cropland,6.4,2089,4.0,1440,5.7,0.1,,108.94760755200001,0.5559902207999999,0.0066189312,,155.90098169856,126.26670292992,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-71.875 -38.625, -71.875 -38.375, -71.625 -38.375, -71.625 -38.625, -71.875 -38.625))",Cropland,11.24,2089,2.0,1440,5.7,0.1,,191.3392357632,0.97645782528,0.01162449792,,273.801099108096,221.755897020672,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-73.375 -38.375, -73.375 -38.125, -73.125 -38.125, -73.125 -38.375, -73.375 -38.375))",Cropland,0.96,2089,1.0,1440,5.7,0.1,,16.3421411328,0.08339853311999999,0.00099283968,,23.385147254784002,18.940005439488,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-73.125 -38.375, -73.125 -38.125, -72.875 -38.125, -72.875 -38.375, -73.125 -38.375))",Cropland,10.59,2089,2.0,1440,5.7,0.1,,180.27424437119998,0.91999006848,0.01095226272,,257.967405654336,208.931935004352,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-72.875 -38.375, -72.875 -38.125, -72.625 -38.125, -72.625 -38.375, -72.875 -38.375))",Cropland,1.4,2089,1.0,1440,5.7,0.1,,23.832289151999998,0.1216228608,0.0014478911999999998,,34.103339746559996,27.62084126592,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-72.625 -38.375, -72.625 -38.125, -72.375 -38.125, -72.375 -38.375, -72.625 -38.375))",Cropland,10.51,2089,4.0,1440,5.7,0.1,,178.91239927680004,0.9130401907200001,0.01086952608,,256.018643383104,207.353601217728,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-73.625 -38.125, -73.625 -37.875, -73.375 -37.875, -73.375 -38.125, -73.625 -38.125))",Cropland,28.96,2089,2.0,1440,5.7,0.1,,492.9879241727999,2.5158557491199995,0.029950663680000003,,705.4519421859839,571.3568307578879,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-73.375 -38.125, -73.375 -37.875, -73.125 -37.875, -73.125 -38.125, -73.375 -38.125))",Cropland,0.67,2089,1.0,1440,5.7,0.1,,11.405452665599999,0.05820522624,0.0006929193599999999,,16.320884021568002,13.218545462975998,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-73.125 -38.125, -73.125 -37.875, -72.875 -37.875, -72.875 -38.125, -73.125 -38.125))",Cropland,5.44,2089,1.0,1440,5.7,0.1,,92.6054664192,0.47259168768,0.00562609152,,132.515834443776,107.326697490432,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-72.875 -38.125, -72.875 -37.875, -72.625 -37.875, -72.625 -38.125, -72.875 -38.125))",Cropland,30.93,2089,3.0,1440,5.7,0.1,,526.5233596224,2.68699648896,0.03198805344,,753.4402131150722,610.223300253504,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-72.375 -38.125, -72.375 -37.875, -72.125 -37.875, -72.125 -38.125, -72.375 -38.125))",Cropland,18.79,2089,7.0,1440,5.7,0.1,,319.86336654720003,1.6323525388799998,0.01943276832,,457.715538455616,370.711148133312,,,
2021-11-01,2021-11-30,,,CHL,"POLYGON ((-73.625 -37.875, -73.625 -37.625, -73.375 -37.625, -73.375 -37.875, -73.625 -37.875))",Cropland,1.33,2089,1.0,1440,5.7,0.1,,22.6406746944,0.11554171775999998,0.0013754966400000002,,32.398172759232004,26.23979920262401,,,
