longitude,latitude,CO2_emissions_tonnes,CH4_emissions_tonnes,N2O_emissions_tonnes,total_CO2e_20yrGWP,total_CO2e_100yrGWP
-73.0,-38.0,16.669643119200003,0.02633114952000001,0.002126746692,19.388334307140003,17.984884037724004
-72.25,-38.0,198.69139137240003,0.31385031444,0.025349448474000003,231.09643633833005,214.36821457867802
-72.25,-37.5,41.4052425864,0.06540317784,0.005282564364,48.15812069838,44.672131319508004
-72.5,-37.25,421.3117865772001,0.6654985693200002,0.05375180752200001,490.0245138594901,454.55344011473414
-72.0,-37.25,295.21400233680004,0.46631616408000004,0.037663997868,343.36114627806006,318.506494732596
-72.0,-36.75,81.1972939032,0.12825817992,0.010359314532000001,94.43995097994,87.603789990204
-71.75,-36.5,32.263825392,0.0509635152,0.00411628392,37.5258083364,34.80945297624
-71.75,-36.25,199.7668522188,0.31554909828,0.025486657938,232.34729661621003,215.528529677886
-71.5,-36.25,417.00994319160003,0.6587034339600001,0.053202969666,485.02107274797004,449.912179717902
-71.25,-36.0,208.63940420160003,0.32956406496,0.026618636016000004,242.66689390872003,225.10112924635203
-72.25,-35.5,71.249281074,0.1125444294,0.00909012699,82.86949340954999,76.87087532252998
-71.75,-35.5,2567.3939055683995,4.05542172204,0.327553292934,2986.11619836903,2769.9622205842975
-71.5,-35.5,71.51814628560003,0.11296912536000003,0.009124429356000004,83.18220847902003,77.16095409733202
-71.5,-35.25,237.40798184279998,0.37500653267999995,0.030288989177999995,276.12740634201,256.13955815016595
-71.75,-35.0,1266.355146636,2.0003179716,0.16156414386,1472.8879772037,1366.27102931742
-71.0,-34.75,250.3135119996,0.39539193875999995,0.031935502745999995,291.13772967657,270.06333934066197
-71.5,-34.25,585.5884308648,0.92498780088,0.074710553148,681.09342130566,631.791571518756
-70.75,-34.0,255.15308580840002,0.40303646604000004,0.032552945334,296.76660092703,275.28475728709805
-70.5,-34.0,40.8675121632,0.06455378592,0.005213959632,47.53269055944,44.091973769904
-71.5,-33.75,6430.449265837201,10.157453275320002,0.8204096876220001,7479.206316513992,6937.814056939435
-71.25,-33.75,6188.4705753972,9.77522691132,0.7895375582220001,7197.762753990991,6676.743159617635
-71.0,-33.75,268.59634638840004,0.42427126404000004,0.03426806363400001,312.40235440053004,289.78869602719806
-70.75,-33.75,89.80098067440001,0.14184845064,0.011456990244000001,104.44683320298,96.88631078386801
-70.5,-33.75,95.17828490640001,0.15034236984000002,0.012143037564000002,110.70113459238,102.687886279908
-71.5,-33.5,485.5705721496,0.76700090376,0.061950072996,564.76341546282,523.882267292412
-71.0,-33.5,69.3672245928,0.10957155768,0.008850010428,80.68048792325999,74.840323898916
-70.75,-33.5,155.13522709320003,0.24504956892000004,0.019792465182000004,180.43659508419006,167.375453060754
-70.5,-33.5,208.63940420160003,0.32956406496,0.026618636016000004,242.66689390872003,225.10112924635203
-71.0,-33.25,2818.5140132028005,4.45208774868,0.35959170277800007,3278.1920732540107,3040.895796249367
-70.75,-33.25,67.48516811160002,0.10659868596000002,0.008609893866000001,78.49148243697002,72.80977247530201
-71.5,-33.0,419.1608648844,0.66210100164,0.053477388594,487.52279330372994,452.232809916318
-71.0,-33.0,513.2636889444001,0.8107445876400001,0.06548321669400001,596.9730676182301,553.7603810970181
-71.5,-32.75,670.5498377304001,1.0591917242400002,0.08555010080400001,779.9113832581801,723.4564643561881
-71.0,-32.75,1177.629626808,1.8601683048000002,0.15024436308,1369.6920042786,1270.5450336327601
-71.5,-31.75,3773.2543795944002,5.96018310264,0.48139940444400003,4388.64328494198,4070.9655255712682
-71.25,-31.75,68.560628958,0.1082974698,0.00874710333,79.74234271485,73.97008757450999
-71.25,-31.0,21.240351716400006,0.03355098084000001,0.002709886914000001,24.70449048813001,22.91622320935801
-71.0,-31.0,108.62154548640001,0.17157716784000002,0.013858155864,126.33688806588002,117.19182502000801
-71.25,-30.75,543.3765926436,0.85831053516,0.069325081686,631.9971553988701,586.249203874842
-71.0,-30.75,104.31970210080001,0.16478203248,0.013309318008000002,121.33344695436001,112.55056462317602
-70.75,-30.75,3149.4870886824006,4.974888475440001,0.4018179153240001,3663.1443237715803,3397.9827680306284
-70.75,-30.0,56.461694435999995,0.0891861516,0.00720349686,65.6701645887,60.916542708419996
-70.25,-29.0,164.54550949920002,0.25991392752000003,0.020993047992000004,191.38162251564003,177.52821017882403
-70.75,-28.5,735.6152189376,1.16196814656,0.09385127337600001,855.5884300699202,793.6555278582721
-70.75,-51.0,13.44326058,0.021234798,0.0017151183,15.635753473500001,14.5039387401
-70.5,-50.5,16081.3660362192,25.40191475952,2.051693115192,18704.113735139643,17350.191678457224
-69.75,-48.25,81.1972939032,0.12825817992,0.010359314532000001,94.43995097994,87.603789990204
-68.0,-46.75,34.6836122964,0.05478577884,0.004425005214,40.340243961629994,37.420161949458
-69.0,-46.5,82.8104851728,0.13080635568,0.010565128728,96.31624139676,89.34426263901601
-67.75,-45.75,158.36160963240002,0.25014592044000006,0.020204093574000003,184.18917591783006,170.85639835837804
-65.75,-43.25,161.05026174840003,0.25439288004000005,0.020547117234000004,187.31632661253005,173.75718610639802
-71.25,-43.0,318.8741409576,0.50368940856,0.040682606076,370.88007239142,344.033426915172
-67.25,-42.5,55.3862335896,0.08748736776,0.007066287396,64.41930431082,59.756227609212004
-71.0,-41.75,323.44484955480004,0.51090923988,0.041265746298000006,376.19622857241006,348.96476608680604
-68.5,-41.75,110.50360196760002,0.17455003956000004,0.014098272426000003,128.52589355217,119.22237644362203
