longitude,latitude,CO2_emissions_tonnes,CH4_emissions_tonnes,N2O_emissions_tonnes,total_CO2e_20yrGWP,total_CO2e_100yrGWP
-65.0,-40.75,406.74719030399996,4.967904614399999,0.0477683136,823.18179460608,558.39247865856
-65.75,-39.25,149.898550464,1.8308219904,0.0176040576,303.36720380928,205.78439172096
-60.0,-38.75,120.424116384,1.4708289024,0.0141425856,243.71634912768002,165.32116862976
-57.0,-37.0,1557.9343728,19.02820608,0.18296352,3152.9737474559993,2138.7703633919996
-57.0,-36.75,333.482168448,4.073064652799999,0.0391640832,674.9068129689599,457.81246697472
-57.0,-36.5,2250.1625103359997,27.4829008896,0.2642586624,4553.91667740672,3089.07805999104
-56.75,-36.5,532.224066816,6.5004466176,0.0625042944,1077.12400453632,730.6501998182399
-61.5,-36.25,92.63393568000002,1.131406848,0.010878912,187.47411471360007,127.17012971520003
-57.0,-36.25,1534.354825536,18.7402116096,0.1801943424,3105.25306371072,2106.39978491904
-58.0,-35.0,722.544698304,8.8249734144,0.0848555136,1462.2980947660799,991.92701177856
-59.0,-34.0,5147.078317056,62.8650786816,0.6044719104,10416.74353754112,7066.03484381184
-59.5,-33.75,189.4785048,2.31424128,0.02225232,383.469780096,260.120719872
-59.25,-33.75,4400.1119448,53.74182528,0.51674832,8905.020448896,6040.581161471999
-58.75,-33.75,1122.554875104,13.710593894399999,0.1318326336,2271.8454083020797,1541.0707537305598
-60.25,-33.5,2709.9636819840002,33.0987930624,0.3182576256,5484.470010439681,3720.3043402137605
-59.75,-33.5,187.794251424,2.2936702464,0.0220545216,380.06115982848,257.80853569536004
-59.5,-33.5,374.74637616,4.577054976,0.044010144,758.4180095232,514.4609793024
-60.25,-33.25,7699.5643083840005,94.0404801024,0.9042353856,15582.507552967681,10570.14996350976
-60.0,-33.25,218.110812192,2.6639488512,0.0256148928,441.41632464384,299.42785087488
-59.75,-33.25,218.95293888,2.674234368,0.025713792,443.1206347776,300.5839429632
-60.5,-33.0,2314.164138624,28.2646001664,0.2717750016,4683.44424757248,3176.94105870336
-60.25,-33.0,3499.878515328,42.7466078208,0.4110250752,7083.11291590656,4804.718719057921
-60.75,-32.75,309.902621184,3.7850701824,0.0363949056,627.1861292236802,425.44188850176
-60.5,-32.75,2090.1584396159997,25.5286526976,0.2454678144,4230.09775199232,2869.42056321024
-60.25,-32.75,5926.887630144,72.3894672384,0.6960525696,11994.93472140288,8136.57611759616
-60.75,-32.5,359.58809577599993,4.391915673599999,0.0422299584,727.7404271155199,493.65132171263986
-60.5,-32.5,313.271127936,3.8262122496,0.0367905024,634.00336975872,430.06625685504
-60.25,-32.5,393.273163296,4.8033363456,0.0461859264,795.91283246592,539.89500524544
-61.25,-32.25,274.533300288,3.3530784768000004,0.0322411392,555.6051036057601,376.88602079232004
-60.75,-32.25,602.12058192,7.354144512,0.070712928,1218.5817456384,826.6058431487999
-60.75,-32.0,1861.9421071680001,22.7412776448,0.2186661312,3768.22970574336,2556.11960727552
-60.5,-31.75,1867.836993984,22.813276262400002,0.2193584256,3780.15987667968,2564.21225189376
-60.5,-31.5,1059.395373504,12.9391801344,0.1244151936,2144.0221482700804,1454.3638471065601
-59.75,-31.0,2955.0225481919997,36.0918784512,0.3470372928,5980.42425936384,4056.7271379148797
-58.0,-31.0,332.64004176,4.062779136,0.039065184,673.2025028352,456.6563748864
-59.75,-30.75,249.269499648,3.0445129727999998,0.0292741632,504.47579959296,342.20325814271996
-60.0,-30.5,203.794658496,2.4890950656,0.0239336064,412.44305236992005,279.77428537344
-59.75,-30.5,480.01221216,5.862744576,0.056372544,971.4567762432,658.9724903424
-65.25,-30.25,136.424523456,1.6662537216,0.0160216704,276.09824166912,187.28691830784
-63.5,-30.25,455.590538208,5.5644645888,0.0535044672,922.03178236416,625.4458197811199
