start_date,end_date,asset_identifier,asset_name,iso3_country,location,type,capacity,capacity_factor,activity,CO2_emissions_factor,CH4_emissions_factor,N2O_emissions_factor,other_gas_emissions_factor,CO2_emissions_tonnes,CH4_emissions_tonnes,N2O_emissions_tonnes,other_gas_emissions,total_CO2e_20yrGWP,total_CO2e_100yrGWP,other1,other2,other3
2020-02-01,2020-02-29,,,CHL,"POLYGON ((-68.875 -53.125, -68.875 -52.875, -68.625 -52.875, -68.625 -53.125, -68.875 -53.125))",Savannas,5.8100000000000005,1742.5,3.0,1640,2.5,0.17,,92.07284860368,0.12306213057600005,0.011746839736799998,,105.27238085459759,98.71316929489679,,,
2020-02-01,2020-02-29,,,CHL,"POLYGON ((-73.625 -42.375, -73.625 -42.125, -73.375 -42.125, -73.375 -42.375, -73.625 -42.375))",Savannas,1.06,1742.5,1.0,1640,2.5,0.17,,16.798144495680006,0.02245195497600001,0.0021431411568000004,,19.206320775537602,18.009631575316806,,,
2020-02-01,2020-02-29,,,CHL,"POLYGON ((-73.125 -40.375, -73.125 -40.125, -72.875 -40.125, -72.875 -40.375, -73.125 -40.375))",Savannas,5.61,1742.5,1.0,1640,2.5,0.17,,88.90338737808003,0.118825912656,0.0113424734808,,101.6485467460056,95.3151256014408,,,
2020-02-01,2020-02-29,,,CHL,"POLYGON ((-73.125 -38.375, -73.125 -38.125, -72.875 -38.125, -72.875 -38.375, -73.125 -38.375))",Savannas,1.2,1742.5,1.0,1640,2.5,0.17,,19.0167673536,0.02541730752,0.0024261975359999998,,21.743004651552,20.388262160736,,,
2020-02-01,2020-02-29,,,CHL,"POLYGON ((-72.375 -38.375, -72.375 -38.125, -72.125 -38.125, -72.125 -38.375, -72.375 -38.375))",Savannas,8.98,1742.5,3.0,1640,2.5,0.17,,142.30880902943997,0.19020618460800004,0.0181560448944,,162.71015147578086,152.57216183617442,,,
2020-02-01,2020-02-29,,,ARG,"POLYGON ((-71.125 -38.375, -71.125 -38.125, -70.875 -38.125, -70.875 -38.375, -71.125 -38.375))",Savannas,22.92,1742.5,1.0,1640,2.5,0.17,,363.22025645376,0.4854705736320002,0.0463403729376,,415.29138884464317,389.41580727005766,,,
2020-02-01,2020-02-29,,,CHL,"POLYGON ((-73.375 -38.125, -73.375 -37.875, -73.125 -37.875, -73.125 -38.125, -73.375 -38.125))",Savannas,13.62,1742.5,4.0,1640,2.5,0.17,,215.84030946336003,0.2884864403520001,0.027537342033600004,,246.78310279511524,231.40677552435363,,,
2020-02-01,2020-02-29,,,CHL,"POLYGON ((-71.875 -37.375, -71.875 -37.125, -71.625 -37.125, -71.625 -37.375, -71.875 -37.375))",Savannas,17.64,1742.5,1.0,1640,2.5,0.17,,279.54648009792004,0.3736344205440001,0.035665103779200014,,319.6221683778145,299.70745376281917,,,
2020-02-01,2020-02-29,,,CHL,"POLYGON ((-71.375 -37.125, -71.375 -36.875, -71.125 -36.875, -71.125 -37.125, -71.375 -37.125))",Savannas,24.54,1742.5,2.0,1640,2.5,0.17,,388.89289238112,0.5197839387840001,0.0496157396112,,444.64444512423836,416.93996118705115,,,
2020-02-01,2020-02-29,,,CHL,"POLYGON ((-72.875 -36.375, -72.875 -36.125, -72.625 -36.125, -72.625 -36.375, -72.875 -36.375))",Savannas,108.94,1742.5,3.0,1640,2.5,0.17,,1726.4055295843204,2.3074679010240002,0.22025829964320004,,1973.9024389500626,1850.9143998254833,,,
2020-02-01,2020-02-29,,,CHL,"POLYGON ((-71.375 -36.375, -71.375 -36.125, -71.125 -36.125, -71.125 -36.375, -71.375 -36.375))",Savannas,48.5,1742.5,7.0,1640,2.5,0.17,,768.594347208,1.0272828456000005,0.09805881708,,878.7797713335602,824.02559566308,,,
2020-02-01,2020-02-29,,,CHL,"POLYGON ((-71.125 -36.375, -71.125 -36.125, -70.875 -36.125, -70.875 -36.375, -71.125 -36.375))",Savannas,62.25,1742.5,8.0,1640,2.5,0.17,,986.494806468,1.3185228276000005,0.12585899718000002,,1127.91836629926,1057.6410995881802,,,
2020-02-01,2020-02-29,,,CHL,"POLYGON ((-70.625 -35.875, -70.625 -35.625, -70.375 -35.625, -70.375 -35.875, -70.625 -35.875))",Savannas,43.39,1742.5,3.0,1640,2.5,0.17,,687.6146128939201,0.9190474777440004,0.08772725923920001,,786.1908098590344,737.2055792952792,,,
2020-02-01,2020-02-29,,,CHL,"POLYGON ((-71.125 -35.625, -71.125 -35.375, -70.875 -35.375, -70.875 -35.625, -71.125 -35.625))",Savannas,11.31,1742.5,1.0,1640,2.5,0.17,,179.23303230768002,0.2395581233760001,0.022866911776800003,,204.92781884087762,192.15937086493682,,,
2020-02-01,2020-02-29,,,CHL,"POLYGON ((-71.125 -35.375, -71.125 -35.125, -70.875 -35.125, -70.875 -35.375, -71.125 -35.375))",Savannas,175.07,1742.5,8.0,1640,2.5,0.17,,2774.38788382896,3.7081733562720007,0.35396200218959994,,3172.1231869560083,2974.47754706671,,,
