start_date,end_date,asset_identifier,asset_name,iso3_country,location,type,capacity,capacity_factor,activity,CO2_emissions_factor,CH4_emissions_factor,N2O_emissions_factor,other_gas_emissions_factor,CO2_emissions_tonnes,CH4_emissions_tonnes,N2O_emissions_tonnes,other_gas_emissions,total_CO2e_20yrGWP,total_CO2e_100yrGWP,other1,other2,other3
2019-10-01,2019-10-31,,,ARG,"POLYGON ((-63.875 -40.625, -63.875 -40.375, -63.625 -40.375, -63.625 -40.625, -63.875 -40.625))",Peatland,2.34,6868,1.0,1700,20.8,0.2,,197.057644992,2.4068109312,0.0231424128,,398.80857129984,270.52554866688,,,
2019-10-01,2019-10-31,,,ARG,"POLYGON ((-57.125 -37.125, -57.125 -36.875, -56.875 -36.875, -56.875 -37.125, -57.125 -37.125))",Peatland,1.27,6868,1.0,1700,20.8,0.2,,106.95008937600001,1.3062606336,0.0125601984,,216.44738698752,146.82369521664,,,
2019-10-01,2019-10-31,,,ARG,"POLYGON ((-61.875 -36.625, -61.875 -36.375, -61.625 -36.375, -61.625 -36.625, -61.875 -36.625))",Peatland,4.27,6868,1.0,1700,20.8,0.2,,359.58809577599993,4.391915673599998,0.04222995839999999,,727.7404271155199,493.65132171263986,,,
2019-10-01,2019-10-31,,,ARG,"POLYGON ((-57.125 -36.625, -57.125 -36.375, -56.875 -36.375, -56.875 -36.625, -57.125 -36.625))",Peatland,40.09,6868,7.0,1700,20.8,0.2,,3376.0858921920008,41.2346368512,0.3964868928,,6832.57932624384,4634.7731820748795,,,
2019-10-01,2019-10-31,,,ARG,"POLYGON ((-62.375 -36.375, -62.375 -36.125, -62.125 -36.125, -62.125 -36.375, -62.375 -36.375))",Peatland,11.91,6868,2.0,1700,20.8,0.2,,1002.972885408,12.250050508800001,0.1177889472,,2029.8333693081602,1376.9056771891198,,,
2019-10-01,2019-10-31,,,ARG,"POLYGON ((-60.375 -35.875, -60.375 -35.625, -60.125 -35.625, -60.125 -35.875, -60.375 -35.875))",Peatland,13.09,6868,1.0,1700,20.8,0.2,,1102.343834592,13.463741491199999,0.12945905279999995,,2230.94196509184,1513.3245436108798,,,
2019-10-01,2019-10-31,,,ARG,"POLYGON ((-62.375 -35.375, -62.375 -35.125, -62.125 -35.125, -62.125 -35.375, -62.375 -35.375))",Peatland,139.26999999999998,6868,2.0,1700,20.8,0.2,,11728.298383776,143.2463924736,1.3773691584,,23735.927232875518,16100.89451403264,,,
2019-10-01,2019-10-31,,,ARG,"POLYGON ((-61.875 -34.375, -61.875 -34.125, -61.625 -34.125, -61.625 -34.375, -61.875 -34.375))",Peatland,100.92,6868,4.0,1700,20.8,0.2,,8498.742535296,103.8014355456,0.9980907264,,17199.897869905923,11667.28135532544,,,
2019-10-01,2019-10-31,,,ARG,"POLYGON ((-59.375 -34.125, -59.375 -33.875, -59.125 -33.875, -59.125 -34.125, -59.375 -34.125))",Peatland,38.7,6868,1.0,1700,20.8,0.2,,3259.03028256,39.804950016,0.382739904,,6595.6802176512,4474.076381798401,,,
2019-10-01,2019-10-31,,,ARG,"POLYGON ((-59.125 -34.125, -59.125 -33.875, -58.875 -33.875, -58.875 -34.125, -59.125 -34.125))",Peatland,149.75,6868,10.0,1700,20.8,0.2,,12610.8471528,154.02561408,1.48101552,,25522.044253056,17312.479022592,,,
