start_date,end_date,asset_identifier,asset_name,iso3_country,location,type,capacity,capacity_factor,activity,CO2_emissions_factor,CH4_emissions_factor,N2O_emissions_factor,other_gas_emissions_factor,CO2_emissions_tonnes,CH4_emissions_tonnes,N2O_emissions_tonnes,other_gas_emissions,total_CO2e_20yrGWP,total_CO2e_100yrGWP,other1,other2,other3
2019-02-01,2019-02-28,,,CHL,"POLYGON ((-68.875 -53.125, -68.875 -52.875, -68.625 -52.875, -68.625 -53.125, -68.875 -53.125))",Savannas,61.26,1742.5,7.0,1640,2.5,0.17,,970.8059734012801,1.2975535488960004,0.1238573842128,,1109.9803874617296,1040.8207833055728,,,
2019-02-01,2019-02-28,,,CHL,"POLYGON ((-69.875 -52.875, -69.875 -52.625, -69.625 -52.625, -69.625 -52.875, -69.875 -52.875))",Savannas,1.07,1742.5,2.0,1640,2.5,0.17,,16.95661755696,0.022663765872,0.0021633594696,,19.387512480967203,18.179533759989607,,,
2019-02-01,2019-02-28,,,CHL,"POLYGON ((-73.125 -48.875, -73.125 -48.625, -72.875 -48.625, -72.875 -48.875, -73.125 -48.875))",Savannas,16.35,1742.5,1.0,1640,2.5,0.17,,259.1034551928001,0.34631081496000016,0.03305694142800001,,296.2484383773961,277.7900719400281,,,
2019-02-01,2019-02-28,,,CHL,"POLYGON ((-73.125 -47.625, -73.125 -47.375, -72.875 -47.375, -72.875 -47.625, -73.125 -47.625))",Savannas,322.11,1742.5,9.0,1640,2.5,0.17,,5104.57577689008,6.822640771056001,0.6512520736008001,,5836.3660235928455,5472.7192704955605,,,
2019-02-01,2019-02-28,,,CHL,"POLYGON ((-72.875 -47.625, -72.875 -47.375, -72.625 -47.375, -72.625 -47.625, -72.875 -47.625))",Savannas,3089.52,1742.5,32.0,1640,2.5,0.17,,48960.56922857856,65.43939994099202,6.246488176185602,,55979.53977588578,52491.61975903091,,,
2019-02-01,2019-02-28,,,CHL,"POLYGON ((-73.125 -47.375, -73.125 -47.125, -72.875 -47.125, -72.875 -47.375, -73.125 -47.375))",Savannas,1088.14,1742.5,86.0,1640,2.5,0.17,,17244.08769012192,23.047990837344013,2.2000354890192,,19716.19423461649,18487.73632298606,,,
2019-02-01,2019-02-28,,,CHL,"POLYGON ((-72.875 -47.375, -72.875 -47.125, -72.625 -47.125, -72.625 -47.375, -72.875 -47.375))",Savannas,6821.36,1742.5,360.0,1640,2.5,0.17,,108100.18012929408,144.48383735385602,13.791639020140801,,123597.38517492564,115896.3966439651,,,
2019-02-01,2019-02-28,,,CHL,"POLYGON ((-72.875 -46.875, -72.875 -46.625, -72.625 -46.625, -72.625 -46.875, -72.875 -46.875))",Savannas,4.66,1742.5,1.0,1640,2.5,0.17,,73.84844655648001,0.09870387753600003,0.0094217337648,,84.43533473019363,79.17441805752482,,,
2019-02-01,2019-02-28,,,ARG,"POLYGON ((-71.875 -44.375, -71.875 -44.125, -71.625 -44.125, -71.625 -44.375, -71.875 -44.375))",Savannas,6.97,1742.5,1.0,1640,2.5,0.17,,110.45572371216001,0.14763219451200002,0.0140921640216,,126.29061868443121,118.42182271694159,,,
2019-02-01,2019-02-28,,,ARG,"POLYGON ((-72.125 -43.125, -72.125 -42.875, -71.875 -42.875, -71.875 -43.125, -72.125 -43.125))",Savannas,1.47,1742.5,1.0,1640,2.5,0.17,,23.29554000816,0.031136201712000006,0.0029720919816,,26.6351806981512,24.975621146901602,,,
